,TweetID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
20,20,0.12309149097933272,0.12909944487358055,0.1767766952966369,0.06154574548966636,0.13608276348795434,0.140028008402801,0.14907119849998599,0.0,0.11785113019775793,0.09622504486493763,0.06804138174397717,0.14433756729740646,0.10206207261596574,0.16012815380508716,0.1846372364689991,0.07453559924999299,0.07216878364870323,0.08006407690254358,0.14907119849998599,0.08333333333333334,1.0000000000000002,0.08006407690254358,0.07715167498104597,0.08333333333333334,0.0,0.07715167498104597,0.07453559924999299,0.08703882797784893,0.16012815380508716,0.18257418583505536,0.07715167498104597,0.0,0.0700140042014005,0.06622661785325219,0.08703882797784893,0.24019223070763074,0.09128709291752768,0.07453559924999299,0.08703882797784893,0.140028008402801,0.08703882797784893
21,21,0.23652495839563303,0.24806946917841693,0.28306925853614895,0.17739371879672478,0.1307440900921227,0.13453455879926252,0.0716114874039433,0.05913123959890826,0.22645540682891918,0.18490006540840973,0.06537204504606135,0.1386750490563073,0.09805806756909201,0.2307692307692308,0.11826247919781652,0.1432229748078866,0.1386750490563073,0.07692307692307693,0.4296689244236597,0.08006407690254358,0.08006407690254358,1.0000000000000002,0.07412493166611013,0.16012815380508716,0.0,0.07412493166611013,0.0716114874039433,0.3344968040028363,0.07692307692307693,0.08770580193070293,0.14824986333222026,0.0,0.06726727939963126,0.2545139051903111,0.08362420100070908,0.2307692307692308,0.2631174057921088,0.21483446221182986,0.25087260300212727,0.06726727939963126,0.08362420100070908
22,22,0.05698028822981897,0.17928429140015903,0.0545544725589981,0.05698028822981897,0.06299407883487121,0.12964074471043288,0.06900655593423542,0.11396057645963795,0.1091089451179962,0.0890870806374748,0.06299407883487121,0.1336306209562122,0.0944911182523068,0.14824986333222026,0.1709408646894569,0.13801311186847084,0.0668153104781061,0.07412493166611013,0.06900655593423542,0.07715167498104597,0.07715167498104597,0.07412493166611013,1.0,0.15430334996209194,0.0,0.07142857142857142,0.06900655593423542,0.16116459280507606,0.07412493166611013,0.08451542547285165,0.07142857142857142,0.0,0.12964074471043288,0.061313933948496574,0.08058229640253803,0.07412493166611013,0.1690308509457033,0.13801311186847084,0.08058229640253803,0.06482037235521644,0.16116459280507606
23,23,0.12309149097933272,0.19364916731037085,0.05892556509887897,0.06154574548966636,0.13608276348795434,0.140028008402801,0.07453559924999299,0.1846372364689991,0.11785113019775793,0.09622504486493763,0.06804138174397717,0.14433756729740646,0.10206207261596574,0.16012815380508716,0.12309149097933272,0.223606797749979,0.14433756729740646,0.08006407690254358,0.14907119849998599,0.08333333333333334,0.08333333333333334,0.16012815380508716,0.15430334996209194,1.0000000000000002,0.0,0.07715167498104597,0.07453559924999299,0.26111648393354675,0.08006407690254358,0.09128709291752768,0.07715167498104597,0.0,0.140028008402801,0.06622661785325219,0.08703882797784893,0.08006407690254358,0.18257418583505536,0.07453559924999299,0.08703882797784893,0.0700140042014005,0.17407765595569785
24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10206207261596577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,25,0.1709408646894569,0.11952286093343936,0.1636634176769943,0.1709408646894569,0.18898223650461363,0.06482037235521644,0.13801311186847084,0.05698028822981897,0.1091089451179962,0.0890870806374748,0.06299407883487121,0.1336306209562122,0.0944911182523068,0.14824986333222026,0.1709408646894569,0.13801311186847084,0.1336306209562122,0.14824986333222026,0.13801311186847084,0.15430334996209194,0.07715167498104597,0.07412493166611013,0.07142857142857142,0.07715167498104597,0.0,1.0,0.13801311186847084,0.08058229640253803,0.07412493166611013,0.08451542547285165,0.07142857142857142,0.11396057645963795,0.12964074471043288,0.061313933948496574,0.08058229640253803,0.07412493166611013,0.08451542547285165,0.06900655593423542,0.08058229640253803,0.06482037235521644,0.16116459280507606
26,26,0.22019275302527208,0.11547005383792514,0.15811388300841897,0.22019275302527208,0.12171612389003691,0.12524485821702988,0.1333333333333333,0.05504818825631802,0.21081851067789195,0.17213259316477406,0.06085806194501846,0.12909944487358055,0.18257418583505533,0.1432229748078866,0.16514456476895406,0.2666666666666666,0.19364916731037085,0.1432229748078866,0.1333333333333333,0.29814239699997197,0.07453559924999299,0.0716114874039433,0.06900655593423542,0.07453559924999299,0.0,0.13801311186847084,0.9999999999999999,0.0778498944161523,0.0716114874039433,0.1632993161855452,0.13801311186847084,0.16514456476895406,0.12524485821702988,0.11846977555181847,0.1556997888323046,0.0716114874039433,0.1632993161855452,0.19999999999999998,0.0778498944161523,0.12524485821702988,0.1556997888323046
27,27,0.1928473039599675,0.26967994498529685,0.18463723646899913,0.12856486930664499,0.1421338109037403,0.14625448482542613,0.0778498944161523,0.1928473039599675,0.12309149097933275,0.10050378152592121,0.07106690545187015,0.15075567228888181,0.10660035817780521,0.25087260300212727,0.12856486930664499,0.23354968324845687,0.15075567228888181,0.08362420100070908,0.3113995776646092,0.08703882797784893,0.08703882797784893,0.3344968040028363,0.16116459280507606,0.26111648393354675,0.0,0.08058229640253803,0.0778498944161523,1.0,0.08362420100070908,0.09534625892455924,0.08058229640253803,0.0,0.14625448482542613,0.13834289277321493,0.09090909090909091,0.08362420100070908,0.19069251784911848,0.1556997888323046,0.18181818181818182,0.07312724241271307,0.18181818181818182
28,28,0.05913123959890826,0.12403473458920847,0.16984155512168939,0.05913123959890826,0.06537204504606135,0.13453455879926252,0.0716114874039433,0.05913123959890826,0.11322770341445959,0.09245003270420486,0.06537204504606135,0.1386750490563073,0.19611613513818402,0.07692307692307693,0.17739371879672478,0.1432229748078866,0.06933752452815364,0.15384615384615385,0.1432229748078866,0.08006407690254358,0.16012815380508716,0.07692307692307693,0.07412493166611013,0.08006407690254358,0.0,0.07412493166611013,0.0716114874039433,0.08362420100070908,1.0000000000000002,0.2631174057921088,0.07412493166611013,0.05913123959890826,0.20180183819889375,0.19088542889273333,0.08362420100070908,0.15384615384615385,0.17541160386140586,0.0716114874039433,0.08362420100070908,0.13453455879926252,0.08362420100070908
29,29,0.1348399724926484,0.14142135623730948,0.12909944487358058,0.0674199862463242,0.07453559924999299,0.2300894966542111,0.0816496580927726,0.0,0.25819888974716115,0.21081851067789195,0.07453559924999299,0.15811388300841897,0.22360679774997896,0.08770580193070293,0.2022599587389726,0.0816496580927726,0.15811388300841897,0.08770580193070293,0.0816496580927726,0.18257418583505536,0.18257418583505536,0.08770580193070293,0.08451542547285165,0.09128709291752768,0.0,0.08451542547285165,0.1632993161855452,0.09534625892455924,0.2631174057921088,0.9999999999999998,0.1690308509457033,0.0674199862463242,0.07669649888473704,0.14509525002200233,0.19069251784911848,0.08770580193070293,0.19999999999999996,0.1632993161855452,0.09534625892455924,0.2300894966542111,0.09534625892455924
30,30,0.11396057645963795,0.11952286093343936,0.0545544725589981,0.05698028822981897,0.06299407883487121,0.19446111706564934,0.2760262237369417,0.05698028822981897,0.4364357804719848,0.44543540318737396,0.06299407883487121,0.1336306209562122,0.1889822365046136,0.07412493166611013,0.11396057645963795,0.13801311186847084,0.2004459314343183,0.07412493166611013,0.06900655593423542,0.23145502494313788,0.07715167498104597,0.14824986333222026,0.07142857142857142,0.07715167498104597,0.0,0.07142857142857142,0.13801311186847084,0.08058229640253803,0.07412493166611013,0.1690308509457033,1.0,0.05698028822981897,0.06482037235521644,0.12262786789699315,0.16116459280507606,0.07412493166611013,0.3380617018914066,0.20701966780270628,0.16116459280507606,0.06482037235521644,0.08058229640253803
31,31,0.22727272727272727,0.0,0.39167472590032015,0.22727272727272727,0.15075567228888181,0.051708768999501914,0.11009637651263604,0.0,0.08703882797784893,0.07106690545187015,0.050251890762960605,0.0,0.0753778361444409,0.11826247919781652,0.09090909090909091,0.11009637651263604,0.15990053726670783,0.17739371879672478,0.11009637651263604,0.1846372364689991,0.0,0.0,0.0,0.0,0.0,0.11396057645963795,0.16514456476895406,0.0,0.05913123959890826,0.0674199862463242,0.05698028822981897,1.0,0.15512630699850574,0.09782319760890368,0.06428243465332249,0.0,0.0674199862463242,0.05504818825631802,0.06428243465332249,0.051708768999501914,0.12856486930664499
32,32,0.20683507599800766,0.16269784336399212,0.14852213144650114,0.15512630699850574,0.1143323900950059,0.11764705882352941,0.12524485821702988,0.10341753799900383,0.09901475429766744,0.08084520834544433,0.05716619504750295,0.24253562503633297,0.17149858514250882,0.20180183819889375,0.15512630699850574,0.18786728732554484,0.12126781251816648,0.20180183819889375,0.12524485821702988,0.140028008402801,0.0700140042014005,0.06726727939963126,0.12964074471043288,0.140028008402801,0.0,0.12964074471043288,0.12524485821702988,0.14625448482542613,0.20180183819889375,0.07669649888473704,0.06482037235521644,0.15512630699850574,1.0,0.11128297681493142,0.07312724241271307,0.13453455879926252,0.15339299776947407,0.06262242910851494,0.07312724241271307,0.058823529411764705,0.21938172723813917
33,33,0.19564639521780736,0.1538967528127731,0.1873171623163388,0.14673479641335552,0.05407380704358752,0.11128297681493142,0.11846977555181847,0.0,0.1873171623163388,0.15294382258037448,0.05407380704358752,0.11470786693528087,0.16222142113076252,0.12725695259515554,0.19564639521780736,0.05923488777590923,0.22941573387056174,0.12725695259515554,0.1777046633277277,0.13245323570650439,0.06622661785325219,0.2545139051903111,0.061313933948496574,0.06622661785325219,0.0,0.061313933948496574,0.11846977555181847,0.13834289277321493,0.19088542889273333,0.14509525002200233,0.12262786789699315,0.09782319760890368,0.11128297681493142,0.9999999999999998,0.13834289277321493,0.19088542889273333,0.21764287503300347,0.1777046633277277,0.13834289277321493,0.05564148840746571,0.13834289277321493
34,34,0.12856486930664499,0.20225995873897262,0.061545745489666376,0.06428243465332249,0.07106690545187015,0.14625448482542613,0.0778498944161523,0.0,0.2461829819586655,0.20100756305184242,0.07106690545187015,0.15075567228888181,0.21320071635561041,0.08362420100070908,0.12856486930664499,0.0778498944161523,0.15075567228888181,0.08362420100070908,0.0778498944161523,0.17407765595569785,0.08703882797784893,0.08362420100070908,0.08058229640253803,0.08703882797784893,0.0,0.08058229640253803,0.1556997888323046,0.09090909090909091,0.08362420100070908,0.19069251784911848,0.16116459280507606,0.06428243465332249,0.07312724241271307,0.13834289277321493,1.0,0.08362420100070908,0.19069251784911848,0.1556997888323046,0.09090909090909091,0.07312724241271307,0.09090909090909091
35,35,0.11826247919781652,0.12403473458920847,0.056613851707229795,0.05913123959890826,0.1307440900921227,0.06726727939963126,0.0716114874039433,0.05913123959890826,0.11322770341445959,0.09245003270420486,0.06537204504606135,0.1386750490563073,0.09805806756909201,0.07692307692307693,0.11826247919781652,0.0716114874039433,0.06933752452815364,0.2307692307692308,0.1432229748078866,0.08006407690254358,0.24019223070763074,0.2307692307692308,0.07412493166611013,0.08006407690254358,0.0,0.07412493166611013,0.0716114874039433,0.08362420100070908,0.15384615384615385,0.08770580193070293,0.07412493166611013,0.0,0.13453455879926252,0.19088542889273333,0.08362420100070908,1.0000000000000002,0.17541160386140586,0.0716114874039433,0.08362420100070908,0.06726727939963126,0.08362420100070908
36,36,0.1348399724926484,0.21213203435596423,0.06454972243679029,0.0674199862463242,0.07453559924999299,0.3834824944236852,0.1632993161855452,0.2022599587389726,0.5163977794943223,0.4216370213557839,0.07453559924999299,0.15811388300841897,0.22360679774997896,0.17541160386140586,0.1348399724926484,0.24494897427831777,0.15811388300841897,0.08770580193070293,0.1632993161855452,0.18257418583505536,0.09128709291752768,0.2631174057921088,0.1690308509457033,0.18257418583505536,0.0,0.08451542547285165,0.1632993161855452,0.19069251784911848,0.17541160386140586,0.19999999999999996,0.3380617018914066,0.0674199862463242,0.15339299776947407,0.21764287503300347,0.19069251784911848,0.17541160386140586,0.9999999999999998,0.24494897427831777,0.19069251784911848,0.07669649888473704,0.19069251784911848
37,37,0.16514456476895406,0.1732050807568877,0.15811388300841897,0.11009637651263604,0.06085806194501846,0.12524485821702988,0.19999999999999998,0.0,0.31622776601683794,0.2581988897471611,0.06085806194501846,0.12909944487358055,0.18257418583505533,0.1432229748078866,0.11009637651263604,0.19999999999999998,0.12909944487358055,0.0716114874039433,0.19999999999999998,0.223606797749979,0.07453559924999299,0.21483446221182986,0.13801311186847084,0.07453559924999299,0.0,0.06900655593423542,0.19999999999999998,0.1556997888323046,0.0716114874039433,0.1632993161855452,0.20701966780270628,0.05504818825631802,0.06262242910851494,0.1777046633277277,0.1556997888323046,0.0716114874039433,0.24494897427831777,0.9999999999999999,0.23354968324845687,0.12524485821702988,0.0778498944161523
38,38,0.12856486930664499,0.20225995873897262,0.18463723646899913,0.12856486930664499,0.1421338109037403,0.07312724241271307,0.1556997888323046,0.0,0.2461829819586655,0.20100756305184242,0.1421338109037403,0.15075567228888181,0.10660035817780521,0.16724840200141816,0.12856486930664499,0.0778498944161523,0.07537783614444091,0.16724840200141816,0.23354968324845687,0.08703882797784893,0.08703882797784893,0.25087260300212727,0.08058229640253803,0.08703882797784893,0.0,0.08058229640253803,0.0778498944161523,0.18181818181818182,0.08362420100070908,0.09534625892455924,0.16116459280507606,0.06428243465332249,0.07312724241271307,0.13834289277321493,0.09090909090909091,0.08362420100070908,0.19069251784911848,0.23354968324845687,1.0,0.14625448482542613,0.09090909090909091
39,39,0.051708768999501914,0.10846522890932808,0.09901475429766744,0.051708768999501914,0.1143323900950059,0.11764705882352941,0.06262242910851494,0.0,0.09901475429766744,0.16169041669088866,0.1143323900950059,0.12126781251816648,0.08574929257125441,0.06726727939963126,0.15512630699850574,0.18786728732554484,0.06063390625908324,0.13453455879926252,0.06262242910851494,0.140028008402801,0.140028008402801,0.06726727939963126,0.06482037235521644,0.0700140042014005,0.0,0.06482037235521644,0.12524485821702988,0.07312724241271307,0.13453455879926252,0.2300894966542111,0.06482037235521644,0.051708768999501914,0.058823529411764705,0.05564148840746571,0.07312724241271307,0.06726727939963126,0.07669649888473704,0.12524485821702988,0.14625448482542613,1.0,0.07312724241271307
40,40,0.25712973861328997,0.20225995873897262,0.18463723646899913,0.25712973861328997,0.1421338109037403,0.14625448482542613,0.23354968324845687,0.12856486930664499,0.12309149097933275,0.10050378152592121,0.07106690545187015,0.15075567228888181,0.10660035817780521,0.25087260300212727,0.3214121732666125,0.23354968324845687,0.22613350843332272,0.16724840200141816,0.1556997888323046,0.17407765595569785,0.08703882797784893,0.08362420100070908,0.16116459280507606,0.17407765595569785,0.0,0.16116459280507606,0.1556997888323046,0.18181818181818182,0.08362420100070908,0.09534625892455924,0.08058229640253803,0.12856486930664499,0.21938172723813917,0.13834289277321493,0.09090909090909091,0.08362420100070908,0.19069251784911848,0.0778498944161523,0.09090909090909091,0.07312724241271307,1.0
